turns,winner,white_rating,black_rating,opening_moves,rating_gap,higher_rated_victory
38,2,1539,1136,5,403,1
34,1,1149,1677,1,528,1
41,2,1535,1182,3,353,1
26,1,1500,1182,2,318,0
57,2,856,1541,1,685,0
52,1,1435,2042,5,607,1
31,2,1828,1500,7,328,1
12,1,1353,1207,5,146,0
35,2,1347,1013,2,334,1
73,2,1334,1183,1,151,1
86,1,1079,1325,2,246,1
11,2,1314,1099,3,215,1
2,1,1052,1304,2,252,1
10,1,1100,1393,5,293,1
81,2,1393,1100,5,293,1
15,1,1100,1393,3,293,1
12,1,1027,1084,4,57,1
55,2,1065,1073,5,8,0
81,2,1085,1082,3,3,1
50,1,1104,1057,5,47,0
46,1,1130,1019,4,111,0
21,2,1125,1153,2,28,0
27,2,1152,1159,3,7,0
2,2,1112,1283,2,171,0
54,1,1141,1098,3,43,0
35,2,1080,1177,2,97,0
23,2,1152,1206,1,54,0
20,1,1145,1174,2,29,1
10,1,1205,1199,4,6,0
12,0,1216,1093,4,123,0
4,1,1141,1175,2,34,1
44,1,1018,1142,2,124,1
22,1,1208,1140,6,68,0
86,1,1195,1123,4,72,0
50,1,1221,1168,5,53,0
108,1,1054,1384,4,330,1
41,2,1703,1484,5,219,1
16,2,1455,1427,5,28,1
21,2,1433,1306,11,127,1
30,1,1469,1476,4,7,1
109,2,1785,1481,3,304,1
54,1,1315,1455,7,140,1
96,1,1466,1815,10,349,1
255,0,1585,1448,3,137,0
68,0,1907,1448,7,459,0
39,0,1291,1451,7,160,0
104,1,1278,1406,4,128,1
54,1,1515,1404,5,111,0
75,2,1473,1221,10,252,1
67,2,1610,1599,3,11,1
68,1,1907,1599,7,308,0
88,1,1299,1500,7,201,1
54,1,1430,1500,3,70,1
56,1,1576,1500,3,76,0
39,2,1901,1500,3,401,1
121,2,1093,1119,4,26,0
44,1,1117,898,6,219,0
27,2,1169,1133,5,36,1
35,2,1106,1273,6,167,0
45,2,1251,1119,8,132,1
20,1,1128,1347,4,219,1
78,1,1146,1355,5,209,1
56,1,1254,1116,4,138,0
141,2,1228,1133,3,95,1
61,2,1705,1135,5,570,1
64,1,1158,1306,3,148,1
19,2,1759,1163,5,596,1
26,1,1167,1627,6,460,1
51,2,2023,1168,2,855,1
115,2,1426,1178,5,248,1
100,1,1200,1252,17,52,1
75,2,1427,1213,7,214,1
64,1,1303,1175,10,128,0
14,0,1155,1424,6,269,0
36,1,1155,1907,15,752,1
85,0,1170,1302,18,132,0
64,1,1173,1718,4,545,1
77,2,1278,1204,10,74,1
75,2,1473,1221,10,252,1
74,1,1264,1288,17,24,1
70,1,1907,1264,2,643,0
38,0,1420,1239,5,181,0
40,1,1277,1409,6,132,1
31,2,1804,1284,5,520,1
56,1,1406,1404,3,2,0
47,2,1231,1516,4,285,0
33,2,1466,1303,7,163,1
32,1,1500,1458,4,42,0
23,2,1127,1234,4,107,0
77,2,1242,1162,2,80,1
17,2,1104,1168,7,64,0
128,1,1138,1276,3,138,1
32,1,1186,1283,5,97,1
48,1,1256,1301,5,45,1
26,2,1102,1301,2,199,0
46,1,1205,1279,4,74,1
12,2,1311,1205,3,106,1
32,1,1500,1311,4,189,0
124,1,1676,2003,5,327,1
17,2,2001,1571,7,430,1
94,1,1629,2001,2,372,1
23,2,1582,1079,5,503,1
51,2,1582,1079,9,503,1
38,1,1079,1582,4,503,1
85,2,1582,1410,1,172,1
114,1,1410,1582,2,172,1
70,1,1500,1582,2,82,1
85,2,1582,1500,5,82,1
62,1,1500,1582,3,82,1
53,2,1582,1500,6,82,1
60,1,1143,1591,2,448,1
41,2,1591,1143,7,448,1
20,1,1143,1591,4,448,1
14,1,1143,1591,3,448,1
51,2,1591,1143,6,448,1
39,2,1591,1143,5,448,1
70,1,924,1097,4,173,1
9,2,918,996,5,78,0
15,2,1146,1048,4,98,1
80,1,1077,1359,4,282,1
39,2,1196,1162,8,34,1
66,1,1362,1157,2,205,0
81,2,989,1362,7,373,0
69,2,1033,1362,2,329,0
28,1,1362,1500,2,138,1
46,1,1500,1584,4,84,1
113,0,1847,1541,3,306,0
46,1,1555,1844,7,289,1
114,1,1856,1819,4,37,0
59,2,1681,1874,2,193,0
93,2,1868,1663,7,205,1
68,1,1741,1860,11,119,1
84,1,1881,1518,6,363,0
71,1,1573,1877,3,304,1
61,2,1871,1704,9,167,1
93,2,1858,1920,7,62,0
49,2,1846,1834,2,12,1
40,1,1836,1832,3,4,0
168,1,1841,1914,6,73,1
61,2,1826,1965,4,139,0
28,1,1626,1820,2,194,1
53,2,1818,1368,9,450,1
61,2,1901,1827,3,74,1
83,2,1791,1803,3,12,0
71,2,1792,1788,7,4,1
77,2,1780,1808,5,28,0
97,0,1456,1789,3,333,0
156,1,1802,1740,6,62,0
69,2,2031,1807,4,224,1
77,2,2182,1809,5,373,1
65,2,2062,1814,2,248,1
76,1,1828,1697,3,131,0
29,2,1821,1699,9,122,1
66,1,1915,1807,2,108,0
91,2,1791,1929,5,138,0
73,2,1922,1799,1,123,1
62,1,1810,1817,4,7,1
105,1,1822,1798,1,24,0
75,2,1784,1871,2,87,0
98,1,1788,2059,4,271,1
72,1,1461,1785,3,324,1
62,1,1094,1047,6,47,0
54,1,1104,1280,4,176,1
66,2,1633,1106,2,527,1
37,2,1506,1109,1,397,1
29,1,1109,1227,3,118,1
55,2,1709,1117,3,592,1
48,0,1302,1116,1,186,0
73,2,1084,1370,4,286,0
39,2,1732,1085,3,647,1
49,2,2022,1085,4,937,1
48,1,1086,1774,8,688,1
79,2,1651,1087,6,564,1
9,2,1319,1096,1,223,1
51,2,1683,1097,4,586,1
33,2,1080,1047,2,33,1
94,1,1092,1247,3,155,1
47,2,1707,1093,5,614,1
27,2,1425,1099,4,326,1
11,1,1121,1105,3,16,0
70,1,1121,1501,3,380,1
60,1,1126,1483,3,357,1
27,2,1778,1126,3,652,1
50,0,1186,1126,1,60,0
73,2,1476,1131,5,345,1
21,2,1884,1131,5,753,1
39,2,1494,1137,3,357,1
45,2,2335,2262,6,73,1
110,1,2271,2322,9,51,1
45,2,2307,2280,5,27,1
40,1,2291,2290,9,1,0
77,2,2269,2347,5,78,0
47,2,2247,2323,2,76,0
45,2,2235,2118,12,117,1
40,1,2126,2221,8,95,1
41,2,2202,2234,9,32,0
48,1,2193,2181,2,12,0
62,1,2204,2157,10,47,0
46,1,2120,2135,6,15,1
31,2,2135,1151,6,984,1
38,1,1151,2135,1,984,1
34,1,1586,2133,7,547,1
22,1,1635,2131,3,496,1
92,1,1967,2116,11,149,1
65,2,2080,2278,10,198,0
53,2,2070,1821,5,249,1
22,1,1791,2060,6,269,1
68,1,2043,2032,8,11,0
57,2,2016,1839,5,177,1
52,2,1989,1945,5,44,1
49,2,1943,2091,13,148,0
51,2,1909,1887,10,22,1
20,1,1729,1886,7,157,1
137,2,1627,1627,4,0,0
46,1,1657,1638,4,19,0
39,2,1970,1666,5,304,1
76,1,1696,1629,2,67,0
126,1,1669,1792,2,123,1
66,1,1714,1676,4,38,0
106,0,1744,1440,5,304,0
112,1,1573,1715,4,142,1
46,1,1472,1691,2,219,1
134,1,1787,1533,4,254,0
80,1,1550,1755,3,205,1
47,0,1757,1748,10,9,0
88,1,1840,1606,2,234,0
45,1,1589,1444,2,145,0
76,1,1545,1684,6,139,1
43,2,1500,1081,6,419,1
43,2,2422,2324,11,98,1
64,1,2458,2424,17,34,0
39,2,2415,2331,12,84,1
50,1,2420,2404,9,16,0
150,1,2513,2383,2,130,0
96,1,2469,2369,8,100,0
136,0,2220,2374,13,154,0
71,2,2367,2234,12,133,1
86,1,2249,2359,12,110,1
55,1,2324,2349,4,25,1
28,1,2226,2342,7,116,1
83,2,2331,2336,7,5,0
117,2,2203,2346,10,143,0
95,2,2338,2272,12,66,1
98,1,2347,2394,2,47,1
120,1,2355,2449,7,94,1
107,2,1817,1798,7,19,1
154,1,1645,1737,4,92,1
48,1,1641,1726,3,85,1
38,1,1726,1653,5,73,0
16,2,1592,1500,3,92,1
44,1,1587,1519,6,68,0
36,1,1547,1801,6,254,1
59,2,1678,1618,4,60,1
20,1,1674,1862,10,188,1
3,2,1430,2173,3,743,0
54,0,1430,1618,6,188,0
42,1,1500,1810,6,310,1
21,2,1257,1042,2,215,1
46,2,971,1153,5,182,0
23,2,1214,994,4,220,1
55,2,1748,996,4,752,1
63,2,1127,1193,2,66,0
90,1,1193,1319,4,126,1
24,1,1244,1394,3,150,1
91,2,1386,1352,3,34,1
33,2,1559,1500,5,59,1
77,2,2131,2103,10,28,1
91,2,2095,1991,2,104,1
125,2,2088,1974,2,114,1
41,2,2247,2094,6,153,1
118,1,1453,1380,5,73,0
49,2,1446,1317,7,129,1
64,1,1459,1392,4,67,0
42,1,1434,1449,11,15,1
35,2,2621,1449,9,1172,1
67,2,1816,1409,11,407,1
63,2,1757,1500,11,257,1
71,2,1757,1500,10,257,1
26,1,1500,1901,4,401,1
19,2,1500,1161,2,339,1
1,2,1500,2723,1,1223,0
42,1,1500,1937,4,437,1
32,1,1500,2021,28,521,1
24,1,1500,1477,3,23,0
53,2,1500,1442,2,58,1
89,2,1500,1849,7,349,0
43,2,1500,1710,2,210,0
85,2,1500,2047,4,547,0
76,0,1500,1989,4,489,0
51,2,1500,2117,2,617,0
139,0,1500,1500,11,0,0
78,2,1500,1535,4,35,0
75,2,1500,2080,16,580,0
89,2,1500,2054,4,554,0
94,0,1500,2081,14,581,0
72,0,2070,1500,11,570,0
72,1,1916,1500,13,416,0
34,1,1500,1500,13,0,0
134,0,1656,1500,12,156,0
64,1,1557,1500,4,57,0
28,2,1500,1615,2,115,0
80,2,1500,1679,2,179,0
53,2,1500,2122,2,622,0
45,2,1500,1259,2,241,1
70,2,1500,2003,2,503,0
47,2,1500,1758,2,258,0
59,2,1500,1960,2,460,0
67,2,1500,1869,6,369,0
124,2,1500,2445,9,945,0
73,2,1826,1851,6,25,0
110,1,1854,1814,3,40,0
156,0,1813,1834,3,21,0
62,1,1828,1801,5,27,0
21,2,1900,1810,3,90,1
64,1,1819,1891,2,72,1
35,2,1882,1828,3,54,1
75,2,1813,1940,5,127,0
23,2,2035,1818,4,217,1
55,2,1912,1827,3,85,1
9,2,1227,1204,5,23,1
38,2,1253,1236,2,17,1
100,1,1245,1294,4,49,1
60,1,1234,1235,2,1,1
57,2,1254,1245,4,9,1
137,2,1277,1255,5,22,1
132,1,1265,1267,4,2,1
58,1,1275,1286,2,11,1
102,2,1256,1286,4,30,0
22,1,1298,1244,2,54,0
67,2,1231,1311,2,80,0
60,1,1291,1301,2,10,1
55,2,1290,1290,5,0,0
112,1,1300,1319,3,19,1
53,2,1345,1310,8,35,1
58,2,1330,1320,5,10,1
11,2,1309,1314,5,5,0
101,2,1298,1369,5,71,0
39,2,1306,1307,3,1,0
28,1,1318,1318,2,0,0
89,2,1378,1326,4,52,1
101,1,1336,1355,3,19,1
45,2,1365,1345,4,20,1
76,1,1356,1355,2,1,0
136,1,1315,1346,4,31,1
81,2,1388,1356,6,32,1
63,2,1335,1333,7,2,1
37,2,1325,1262,3,63,1
61,2,1316,1282,6,34,1
137,0,1312,1316,4,4,0
86,1,1277,1306,5,29,1
17,1,1244,1297,6,53,1
45,2,1288,1254,2,34,1
96,1,1346,1276,2,70,0
37,2,2013,1773,5,240,1
57,2,2105,1806,6,299,1
46,1,1836,1741,7,95,0
128,1,1858,1903,4,45,1
14,1,1793,2131,9,338,1
23,2,1754,2131,3,377,0
46,1,1596,2131,6,535,1
77,1,1236,2131,5,895,1
73,2,2135,1980,14,155,1
71,2,1540,2025,3,485,0
51,2,1709,1703,1,6,1
29,2,1707,1542,3,165,1
70,1,1127,1707,6,580,1
107,2,1699,1366,2,333,1
59,2,1679,1517,3,162,1
89,2,1645,1411,6,234,1
50,1,1416,1625,6,209,1
88,1,1500,1625,4,125,1
43,2,1625,1500,3,125,1
23,2,1618,1136,2,482,1
63,2,1618,1500,3,118,1
96,1,1688,1485,7,203,0
58,1,1344,1648,3,304,1
85,2,1639,1203,2,436,1
61,2,1379,1746,3,367,0
65,2,1697,1606,3,91,1
58,1,1763,1816,3,53,1
83,2,1621,1475,3,146,1
45,2,1500,1371,3,129,1
10,2,1657,1033,1,624,1
60,1,1033,1500,2,467,1
10,1,1035,1603,1,568,1
56,1,1036,1653,2,617,1
77,2,1652,1038,3,614,1
81,2,1359,1044,3,315,1
36,1,1051,1356,1,305,1
18,0,1051,1257,2,206,0
39,2,1257,1051,3,206,1
29,0,1051,1257,2,206,0
11,2,1598,1053,2,545,1
50,1,1062,1322,2,260,1
50,1,1025,1579,2,554,1
23,2,1331,1025,3,306,1
6,0,1025,1734,1,709,0
59,2,1470,1029,4,441,1
10,1,1035,1401,2,366,1
41,2,1470,1039,3,431,1
9,1,1041,1600,3,559,1
4,1,1156,1005,3,151,0
20,1,1006,1679,1,673,1
6,0,1414,983,3,431,0
35,2,1256,937,2,319,1
18,1,946,1250,3,304,1
87,2,1418,1264,2,154,1
63,2,1621,1268,5,353,1
51,2,1330,1272,4,58,1
66,1,1277,1550,2,273,1
157,2,1546,1282,3,264,1
35,2,1259,1472,7,213,0
71,2,1467,1267,3,200,1
113,2,1573,1271,3,302,1
9,2,1569,1276,3,293,1
26,1,1279,1696,3,417,1
33,2,1340,1293,3,47,1
50,1,1294,1804,9,510,1
39,2,1802,1296,4,506,1
30,1,1298,1800,8,502,1
39,2,1861,1299,4,562,1
89,2,1268,1316,6,48,0
23,2,1347,1331,4,16,1
65,2,1418,1331,2,87,1
67,1,1340,1511,6,171,1
18,2,1325,1500,1,175,0
53,2,1455,1336,2,119,1
51,2,1609,1866,4,257,0
47,2,1760,1866,11,106,0
30,2,1866,1729,5,137,1
49,1,1563,1866,11,303,1
2,2,1866,1500,2,366,1
3,1,1500,1866,3,366,1
39,2,1866,1510,6,356,1
38,1,1866,1466,5,400,0
94,1,1407,1866,4,459,1
94,1,1614,1866,1,252,1
9,2,1866,1556,5,310,1
30,1,1500,1866,3,366,1
19,2,1866,1500,4,366,1
13,2,1866,1438,6,428,1
33,2,1500,1866,2,366,0
81,2,1866,1500,5,366,1
28,1,1500,1866,4,366,1
56,1,1706,1866,5,160,1
69,2,1866,2236,5,370,0
86,1,1817,1866,4,49,1
31,2,1866,1514,9,352,1
55,2,2326,1907,4,419,1
20,1,1907,1770,4,137,0
26,1,1922,1839,2,83,0
101,0,1836,1925,4,89,0
17,2,1925,1457,2,468,1
40,1,1457,1925,2,468,1
67,2,2160,1925,7,235,1
17,0,2160,1925,5,235,0
127,0,1986,1925,5,61,0
102,1,1925,1777,2,148,0
78,1,1777,1925,4,148,1
48,1,1932,2075,4,143,1
24,1,1319,1932,3,613,1
92,1,1800,1932,8,132,1
68,1,1941,2034,3,93,1
38,1,1950,2049,8,99,1
53,2,1810,1967,5,157,0
141,2,1967,1567,4,400,1
43,2,1967,1411,3,556,1
50,1,1422,1967,5,545,1
71,2,1959,1839,6,120,1
26,1,1896,1959,8,63,1
52,1,1959,1629,6,330,0
150,1,1972,1959,2,13,0
20,1,1970,1959,5,11,0
26,1,1955,1946,5,9,0
87,2,1929,2046,3,117,0
77,2,1916,1922,5,6,0
50,1,1505,1914,1,409,1
21,2,1834,1930,4,96,0
57,2,1846,1947,5,101,0
47,2,1939,1778,5,161,1
105,0,1938,1980,4,42,0
85,2,1919,1994,3,75,0
97,0,1996,1916,5,80,0
62,1,1928,1988,2,60,1
36,1,1023,1821,5,798,1
28,1,1030,1501,2,471,1
43,2,1422,1040,4,382,1
63,1,1043,1701,2,658,1
22,1,1049,1539,3,490,1
57,1,1055,1569,6,514,1
67,2,1500,1500,2,0,0
51,2,1500,1500,10,0,0
94,1,1500,1500,6,0,0
35,2,1500,1500,7,0,0
62,1,1500,1500,6,0,0
11,2,1500,1500,9,0,0
57,2,1500,2263,5,763,0
146,1,2263,1500,9,763,0
79,2,1500,2263,2,763,0
98,0,2263,1500,8,763,0
23,2,2349,1750,1,599,1
46,1,1750,1437,4,313,0
14,2,1895,1750,7,145,1
29,0,1975,1750,10,225,0
9,2,1570,1750,2,180,0
58,1,1910,1714,10,196,0
54,1,1695,1688,5,7,0
27,2,1661,1666,6,5,0
53,1,1516,1643,7,127,1
42,1,1737,1601,8,136,0
25,2,1552,1754,4,202,0
28,1,1773,1495,9,278,0
131,2,1575,1527,7,48,1
30,2,1512,1254,3,258,1
35,1,1259,1494,5,235,1
16,1,1509,1439,7,70,0
42,1,1626,1353,2,273,0
46,1,1603,1353,10,250,0
3,2,1848,1873,3,25,0
39,1,1873,1884,2,11,1
35,1,1873,1744,5,129,0
33,1,1873,2008,2,135,1
119,2,1873,1851,6,22,1
37,2,1873,1541,6,332,1
53,2,1873,1500,3,373,1
42,1,1500,1873,7,373,1
95,2,1873,1525,3,348,1
81,2,1873,1525,4,348,1
22,2,1525,1873,7,348,0
140,0,1542,1537,3,5,0
142,1,1521,1526,5,5,1
39,2,1518,1410,7,108,1
48,1,1626,1503,4,123,0
96,1,1519,1547,6,28,1
112,1,1521,1892,3,371,1
86,1,1229,1517,9,288,1
71,2,1502,1635,3,133,0
71,2,1913,1504,5,409,1
94,1,1351,1498,3,147,1
61,2,1491,1525,9,34,0
35,2,1504,1509,4,5,0
68,1,1521,1484,5,37,0
55,2,1569,1542,4,27,1
147,2,1651,1550,2,101,1
104,1,1551,1538,9,13,0
2,1,1633,1287,2,346,0
33,2,1434,1724,4,290,0
35,2,1651,1740,3,89,0
29,2,1580,1590,5,10,0
85,2,1561,1163,6,398,1
26,1,1716,1422,5,294,0
24,2,1681,1388,4,293,1
47,2,1636,1364,4,272,1
41,1,1291,1500,5,209,1
15,2,1417,1213,5,204,1
98,1,1013,1206,3,193,1
54,1,1216,1344,4,128,1
43,2,1194,1356,4,162,0
11,2,1315,1205,2,110,1
78,1,1192,1487,1,295,1
13,2,1451,1198,3,253,1
63,2,1171,1408,3,237,0
9,2,1455,1177,5,278,1
99,1,1295,1153,3,142,0
65,2,1307,1518,4,211,0
48,1,1240,1297,7,57,1
71,2,1290,1144,4,146,1
38,1,1574,1260,1,314,0
47,2,1556,1264,9,292,1
38,1,1267,1552,4,285,1
60,1,1279,1629,4,350,1
97,2,1626,1282,5,344,1
48,1,1285,1623,7,338,1
36,1,1644,1264,6,380,0
94,1,1267,1641,8,374,1
136,1,1271,1549,7,278,1
60,1,1526,1253,7,273,0
44,1,1335,1241,3,94,0
44,1,1250,1243,7,7,0
150,1,1248,1239,7,9,0
96,1,1201,1230,6,29,1
30,1,1217,1219,2,2,1
34,1,1231,1205,4,26,0
56,1,1240,1219,5,21,0
75,2,1226,1230,5,4,0
52,2,1250,1244,6,6,1
21,2,1200,1257,3,57,0
65,2,1175,1270,7,95,0
53,2,1262,1184,3,78,1
49,2,1169,1276,3,107,0
40,1,1283,1393,6,110,1
37,2,1385,1291,3,94,1
42,1,1299,1376,1,77,1
31,2,1366,1308,3,58,1
11,2,1295,1381,1,86,0
11,2,1315,1305,3,10,1
49,2,1294,1334,1,40,0
72,1,1303,1354,3,51,1
85,2,1344,1313,2,31,1
58,1,1323,1334,5,11,1
80,2,1311,1338,5,27,0
61,2,1327,1322,5,5,1
5,2,1505,1500,3,5,1
7,2,1613,1500,5,113,1
33,1,1884,2500,19,616,1
64,2,1819,1128,5,691,1
26,1,1134,1372,5,238,1
51,1,1137,1533,3,396,1
41,2,1217,1149,4,68,1
48,2,1206,1163,7,43,1
20,2,1242,1176,7,66,1
25,2,1147,1520,13,373,0
20,1,1156,1297,5,141,1
11,2,1329,1166,3,163,1
63,2,1445,1172,5,273,1
19,0,1176,1090,7,86,0
21,2,1379,1149,5,230,1
134,1,1155,1459,8,304,1
129,2,1381,1163,3,218,1
39,2,1540,1169,4,371,1
33,1,1171,1648,8,477,1
22,1,1171,1500,3,329,1
60,1,1172,1760,7,588,1
87,2,1434,1179,7,255,1
62,1,1190,1337,5,147,1
22,1,1698,1154,4,544,0
12,2,1500,1154,6,346,1
41,2,1558,1154,5,404,1
40,1,1158,1521,6,363,1
71,2,1758,1160,6,598,1
107,1,1162,1606,5,444,1
41,2,1561,1166,5,395,1
37,2,1939,1167,3,772,1
23,2,1510,1171,4,339,1
30,1,1173,1751,2,578,1
1,2,1670,1175,1,495,1
51,2,1573,1179,5,394,1
47,1,1184,1500,1,316,1
73,2,2038,1957,4,81,1
154,1,1965,2087,7,122,1
40,1,1420,1964,6,544,1
41,2,1951,1975,3,24,0
45,2,2000,1962,13,38,1
51,2,2052,1971,13,81,1
146,1,1987,1900,7,87,0
76,1,1821,1979,7,158,1
144,1,1996,1886,10,110,0
43,1,1673,1992,7,319,1
70,1,1672,1988,4,316,1
45,2,1983,1764,3,219,1
89,2,1971,1965,4,6,1
70,1,2006,1956,4,50,0
29,2,1955,1454,3,501,1
71,2,1668,1976,8,308,0
24,1,1978,2457,2,479,1
29,1,1651,1974,9,323,1
57,2,1963,1942,7,21,1
76,1,1972,2072,10,100,1
20,2,1971,1184,3,787,1
39,2,1971,1317,4,654,1
118,1,1774,1965,11,191,1
71,1,1975,2015,3,40,1
57,2,1972,1643,6,329,1
41,2,2042,1982,4,60,1
48,1,1872,1973,7,101,1
63,2,1962,1924,3,38,1
60,1,1974,1990,3,16,1
31,2,1588,1996,1,408,0
29,2,1993,1609,3,384,1
29,2,2007,2005,2,2,1
33,2,1754,1500,2,254,1
46,1,1300,1495,9,195,1
63,2,1433,1508,2,75,0
62,1,1707,1775,4,68,1
59,2,1762,1833,4,71,0
53,2,1750,1775,1,25,0
29,2,1765,1761,5,4,1
150,1,2054,2123,10,69,1
122,0,1666,1701,10,35,0
143,2,1690,1677,7,13,1
132,1,1702,1664,8,38,0
30,1,1715,1651,7,64,0
41,2,1705,1661,8,44,1
64,1,1708,1694,5,14,0
150,0,1694,1709,2,15,0
87,2,1697,1705,7,8,0
52,1,1716,1684,4,32,0
110,1,1696,1706,6,10,1
107,2,1695,1708,2,13,0
157,0,1708,1694,8,14,0
49,2,1682,1721,3,39,0
64,2,1648,1695,6,47,0
2,0,1646,1696,2,50,0
33,0,1696,1500,3,196,0
71,2,1631,1710,5,79,0
84,1,1830,1694,2,136,0
67,2,1679,1834,6,155,0
62,1,1869,1670,3,199,0
37,2,1877,1675,6,202,1
143,2,1661,1762,4,101,0
56,2,1753,1670,3,83,1
40,1,1691,1670,5,21,0
139,1,2295,2127,8,168,0
63,2,2127,2295,11,168,0
19,2,2292,1794,6,498,1
76,1,1575,2291,8,716,1
35,2,2291,1576,9,715,1
36,2,1500,1804,4,304,0
117,2,1289,1455,4,166,0
90,1,1466,1458,3,8,0
26,2,1458,1363,5,95,1
64,1,1367,1450,5,83,1
87,2,1536,1459,3,77,1
25,1,1345,1452,11,107,1
76,1,1459,1569,2,110,1
71,2,1447,1479,11,32,0
54,1,1454,1613,4,159,1
106,2,1502,1463,11,39,1
91,2,1451,1514,2,63,0
40,1,1463,1413,5,50,0
42,1,1423,1453,3,30,1
74,1,1455,1442,2,13,0
111,2,1488,1451,3,37,1
30,1,1459,1566,2,107,1
53,1,1475,1314,3,161,0
47,2,1451,1477,6,26,0
111,2,1468,1386,4,82,1
54,2,1858,1450,3,408,1
118,1,1453,1772,6,319,1
63,2,1447,1273,8,174,1
24,1,1457,1510,3,53,1
68,1,1363,1448,3,85,1
41,2,1429,1460,6,31,0
15,2,1453,1316,4,137,1
56,1,1388,1444,5,56,1
82,1,1260,1438,2,178,1
33,2,1429,1377,4,52,1
64,1,1439,1453,4,14,1
68,2,1555,1447,3,108,1
46,2,1478,1458,2,20,1
84,1,1408,1448,1,40,1
57,2,1437,1418,3,19,1
40,2,1540,1446,3,94,1
42,1,1438,1698,6,260,1
50,2,1752,1441,2,311,1
52,1,1444,1815,2,371,1
30,1,1449,1636,3,187,1
39,2,2076,1450,5,626,1
44,2,1427,1359,8,68,1
58,1,1425,1415,2,10,0
52,1,1423,1533,4,110,1
30,1,1573,1407,7,166,0
77,2,1391,1601,3,210,0
108,1,1060,1134,3,74,1
38,1,1124,1790,1,666,1
41,2,1460,1153,1,307,1
36,1,1203,1422,1,219,1
33,2,1672,1203,2,469,1
10,1,1402,1208,2,194,0
37,2,1689,1500,3,189,1
115,2,1349,1306,4,43,1
35,2,1500,1349,5,151,1
88,1,1404,1326,6,78,0
39,2,1466,1439,4,27,1
26,0,1275,1467,6,192,0
17,2,1429,1282,4,147,1
77,2,1127,1108,2,19,1
74,1,1254,1256,3,2,1
34,1,1172,1162,5,10,0
29,2,1264,1289,3,25,0
46,1,1500,1435,3,65,0
96,1,1619,1574,4,45,0
10,1,1575,1640,3,65,1
104,1,1654,1561,4,93,0
74,0,1558,1657,5,99,0
51,2,1574,1569,4,5,1
20,1,1678,1675,6,3,0
38,1,1777,1648,8,129,0
58,1,1652,1624,8,28,0
4,1,1645,1679,4,34,1
46,1,1894,2133,9,239,1
64,1,2135,2118,3,17,0
36,1,2021,2107,5,86,1
115,2,2095,2029,6,66,1
110,1,2092,2080,3,12,0
81,2,2110,2095,3,15,1
137,2,2262,2104,2,158,1
43,2,2081,2243,2,162,0
63,2,2062,2140,3,78,0
54,1,1928,2051,2,123,1
101,2,2203,2061,9,142,1
66,1,2073,2195,5,122,1
84,1,2077,2443,5,366,1
42,2,2440,2081,15,359,1
28,1,2085,2436,5,351,1
37,2,2432,2090,3,342,1
47,2,2351,2097,2,254,1
60,1,2104,2340,4,236,1
72,1,2123,2116,7,7,0
33,2,2105,2145,3,40,0
83,2,2125,2115,7,10,1
52,1,2140,2244,9,104,1
57,2,2220,2157,5,63,1
45,2,2157,1380,4,777,1
109,2,2157,1569,12,588,1
45,2,2157,2000,7,157,1
50,1,2173,2287,6,114,1
150,1,2160,2214,5,54,1
110,1,2175,2322,4,147,1
51,2,2304,2194,3,110,1
158,1,2213,2323,5,110,1
50,1,2234,2352,5,118,1
43,2,2343,2259,2,84,1
68,1,2290,2317,6,27,1
50,1,1803,2285,5,482,1
55,2,2409,2314,12,95,1
15,2,1620,1651,7,31,0
45,2,1618,1630,5,12,0
77,1,1644,1728,5,84,1
82,1,1667,1807,13,140,1
24,1,1813,1602,9,211,0
15,1,1647,1745,5,98,1
36,1,1796,1680,8,116,0
4,1,1650,1895,1,245,1
38,1,1221,1783,1,562,1
27,2,1839,1229,6,610,1
50,1,1500,1406,4,94,0
51,2,1487,1200,4,287,1
45,2,1706,1208,1,498,1
6,1,1500,2113,4,613,1
62,1,2209,1500,6,709,0
32,2,2489,1500,4,989,1
65,2,2489,1500,4,989,1
56,1,1242,1216,9,26,0
46,1,1248,1417,8,169,1
20,1,1252,1498,3,246,1
100,1,1248,1342,4,94,1
71,2,1227,1260,4,33,0
81,2,1386,1268,6,118,1
47,2,1250,1475,5,225,0
82,1,1237,1615,5,378,1
109,2,1227,1191,7,36,1
67,2,1218,1158,3,60,1
57,2,1210,1100,4,110,1
26,1,1036,1179,1,143,1
41,2,1172,1060,5,112,1
141,2,1167,1078,5,89,1
41,2,1148,1099,9,49,1
95,2,1139,1089,6,50,1
107,0,1141,1138,7,3,0
77,2,1130,1048,8,82,1
83,2,1034,1144,3,110,0
68,1,1159,1019,6,140,0
19,2,1149,1119,4,30,1
119,2,1195,1159,3,36,1
61,2,1148,1153,4,5,0
32,0,1154,1148,3,6,0
49,2,1149,1159,4,10,0
108,1,1172,1137,2,35,0
34,1,1129,1161,4,32,1
36,1,1174,1115,8,59,0
120,1,1184,1223,3,39,1
85,2,1172,1329,8,157,0
58,2,1162,1132,5,30,1
98,1,1172,1199,4,27,1
54,1,1181,1310,6,129,1
77,2,1836,1500,8,336,1
51,2,1972,1500,3,472,1
57,1,1424,1500,6,76,1
46,1,1424,1534,3,110,1
107,2,1534,1424,8,110,1
61,2,1500,1424,5,76,1
19,2,1673,1424,11,249,1
